[2019-03-21 23:36:49,594][WARNING][Model:Try ResNet.]
[2019-03-21 23:36:52,859][INFO][epoch:0	loss:tensor(21.5652, device='cuda:0')]
[2019-03-21 23:36:54,411][INFO][epoch:1	loss:tensor(21.7327, device='cuda:0')]
[2019-03-21 23:36:55,957][INFO][epoch:2	loss:tensor(21.7327, device='cuda:0')]
[2019-03-21 23:36:57,543][INFO][epoch:3	loss:tensor(21.7327, device='cuda:0')]
[2019-03-21 23:36:59,090][INFO][epoch:4	loss:tensor(21.7327, device='cuda:0')]
[2019-03-21 23:37:00,666][INFO][epoch:5	loss:tensor(21.7327, device='cuda:0')]
[2019-03-21 23:37:02,277][INFO][epoch:6	loss:tensor(21.7327, device='cuda:0')]
[2019-03-21 23:37:03,828][INFO][epoch:7	loss:tensor(21.7327, device='cuda:0')]
[2019-03-21 23:37:05,404][INFO][epoch:8	loss:tensor(21.7327, device='cuda:0')]
[2019-03-21 23:37:06,988][INFO][epoch:9	loss:tensor(21.7327, device='cuda:0')]
